acc_S, tp = 0, ts = 0, a = 10
acc_S, tp = 1, ts = 0, a = 90
publish, tp = 14633, ts = 44, a = 46, f = 39253
publish, tp = 14634, ts = 44, a = 46, f = 23602
publish, tp = 14635, ts = 44, a = 70, f = 28897
publish, tp = 14636, ts = 44, a = 41, f = 13932
publish, tp = 14637, ts = 44, a = 44, f = 15238
publish, tp = 14638, ts = 44, a = 55, f = 28526
publish, tp = 14639, ts = 44, a = 15, f = 33858
publish, tp = 14640, ts = 44, a = 35, f = 2028
publish, tp = 14641, ts = 44, a = 42, f = 28377
publish, tp = 14642, ts = 44, a = 73, f = 31795
publish, tp = 14643, ts = 44, a = 86, f = 2648
publish, tp = 14644, ts = 44, a = 42, f = 40385
publish, tp = 14645, ts = 44, a = 34, f = 49272
publish, tp = 14646, ts = 44, a = 65, f = 3468
publish, tp = 14647, ts = 44, a = 73, f = 9509
publish, tp = 14648, ts = 44, a = 93, f = 31615
publish, tp = 14649, ts = 44, a = 42, f = 11197
publish, tp = 14650, ts = 44, a = 57, f = 2919
publish, tp = 14651, ts = 44, a = 76, f = 17050
publish, tp = 14652, ts = 44, a = 57, f = 14902
publish, tp = 14653, ts = 44, a = 60, f = 43473
publish, tp = 14654, ts = 44, a = 77, f = 28933
publish, tp = 14655, ts = 44, a = 16, f = 39359
publish, tp = 14656, ts = 44, a = 15, f = 2082
publish, tp = 14657, ts = 44, a = 91, f = 4685
publish, tp = 14658, ts = 44, a = 93, f = 4414
publish, tp = 14659, ts = 44, a = 46, f = 40081
approve, tp = 14660, ts = 44, m = 6, f = 35521
publish, tp = 14661, ts = 44, a = 65, f = 35521
publish, tp = 14662, ts = 44, a = 82, f = 49900
approve, tp = 14663, ts = 44, m = 0, f = 31132
publish, tp = 14664, ts = 44, a = 13, f = 31132
publish, tp = 14665, ts = 44, a = 12, f = 48321
publish, tp = 14666, ts = 44, a = 76, f = 35828
publish, tp = 14667, ts = 44, a = 70, f = 16738
publish, tp = 14668, ts = 44, a = 71, f = 45111
publish, tp = 14669, ts = 44, a = 70, f = 23199
publish, tp = 14670, ts = 44, a = 26, f = 12781
publish, tp = 14671, ts = 44, a = 57, f = 5442
publish, tp = 14672, ts = 44, a = 55, f = 42253
publish, tp = 14673, ts = 44, a = 21, f = 35946
approve, tp = 14674, ts = 44, m = 0, f = 20117
publish, tp = 14675, ts = 44, a = 26, f = 20117
publish, tp = 14676, ts = 44, a = 73, f = 6071
publish, tp = 14677, ts = 44, a = 34, f = 24678
publish, tp = 14678, ts = 44, a = 73, f = 25835
publish, tp = 14679, ts = 44, a = 91, f = 16181
publish, tp = 14680, ts = 44, a = 15, f = 29563
publish, tp = 14681, ts = 44, a = 1, f = 16896
publish, tp = 14682, ts = 44, a = 48, f = 49530
publish, tp = 14683, ts = 44, a = 17, f = 10706
publish, tp = 14684, ts = 44, a = 96, f = 19358
publish, tp = 14685, ts = 44, a = 75, f = 19456
publish, tp = 14686, ts = 44, a = 0, f = 39973
approve, tp = 14687, ts = 44, m = 4, f = 24400
publish, tp = 14688, ts = 44, a = 85, f = 24400
publish, tp = 14689, ts = 44, a = 45, f = 20454
publish, tp = 14690, ts = 44, a = 24, f = 19103
publish, tp = 14691, ts = 44, a = 41, f = 29575
approve, tp = 14692, ts = 44, m = 0, f = 41396
publish, tp = 14693, ts = 44, a = 70, f = 41396
approve, tp = 14694, ts = 44, m = 10, f = 41085
publish, tp = 14695, ts = 44, a = 65, f = 41085
publish, tp = 14696, ts = 44, a = 91, f = 20677
publish, tp = 14697, ts = 44, a = 13, f = 39356
approve, tp = 14698, ts = 44, m = 10, f = 7584
publish, tp = 14699, ts = 44, a = 70, f = 7584
publish, tp = 14700, ts = 44, a = 47, f = 46019
publish, tp = 14701, ts = 44, a = 85, f = 32071
publish, tp = 14702, ts = 44, a = 91, f = 33298
publish, tp = 14703, ts = 44, a = 26, f = 3443
publish, tp = 14704, ts = 44, a = 48, f = 26260
approve, tp = 14705, ts = 44, m = 10, f = 13511
publish, tp = 14706, ts = 44, a = 93, f = 13511
publish, tp = 14707, ts = 44, a = 65, f = 918
publish, tp = 14708, ts = 44, a = 12, f = 43295
publish, tp = 14709, ts = 44, a = 60, f = 15968
approve, tp = 14710, ts = 44, m = 10, f = 34109
publish, tp = 14711, ts = 44, a = 87, f = 34109
publish, tp = 14712, ts = 44, a = 75, f = 34637
publish, tp = 14713, ts = 44, a = 82, f = 40392
publish, tp = 14714, ts = 44, a = 26, f = 39317
publish, tp = 14715, ts = 44, a = 47, f = 14145
publish, tp = 14716, ts = 44, a = 70, f = 47999
publish, tp = 14717, ts = 44, a = 76, f = 1168
publish, tp = 14718, ts = 44, a = 60, f = 37130
publish, tp = 14719, ts = 44, a = 87, f = 33656
publish, tp = 14720, ts = 44, a = 69, f = 36258
approve, tp = 14721, ts = 44, m = 10, f = 2315
publish, tp = 14722, ts = 44, a = 12, f = 2315
publish, tp = 14723, ts = 44, a = 56, f = 17069
publish, tp = 14724, ts = 44, a = 7, f = 12681
publish, tp = 14725, ts = 44, a = 26, f = 18490
publish, tp = 14726, ts = 44, a = 42, f = 12985
publish, tp = 14727, ts = 44, a = 87, f = 7607
publish, tp = 14728, ts = 44, a = 69, f = 39332
approve, tp = 14729, ts = 44, m = 2, f = 36536
publish, tp = 14730, ts = 44, a = 17, f = 36536
publish, tp = 14731, ts = 44, a = 17, f = 28824
publish, tp = 14732, ts = 44, a = 24, f = 18759
publish, tp = 14733, ts = 44, a = 21, f = 48397
publish, tp = 14734, ts = 44, a = 30, f = 17019
publish, tp = 14735, ts = 44, a = 26, f = 46560
publish, tp = 14736, ts = 44, a = 76, f = 20467
publish, tp = 14737, ts = 44, a = 79, f = 31601
publish, tp = 14738, ts = 44, a = 48, f = 43880
publish, tp = 14739, ts = 44, a = 41, f = 26913
publish, tp = 14740, ts = 44, a = 44, f = 25049
publish, tp = 14741, ts = 44, a = 1, f = 39407
publish, tp = 14742, ts = 44, a = 60, f = 46646
publish, tp = 14743, ts = 44, a = 87, f = 8660
approve, tp = 14744, ts = 44, m = 0, f = 18226
publish, tp = 14745, ts = 44, a = 13, f = 18226
publish, tp = 14746, ts = 44, a = 60, f = 31710
publish, tp = 14747, ts = 44, a = 76, f = 17899
publish, tp = 14748, ts = 44, a = 41, f = 46780
publish, tp = 14749, ts = 44, a = 96, f = 47502
publish, tp = 14750, ts = 44, a = 47, f = 14939
publish, tp = 14751, ts = 44, a = 73, f = 30715
publish, tp = 14752, ts = 44, a = 42, f = 10214
approve, tp = 14753, ts = 44, m = 0, f = 32906
publish, tp = 14754, ts = 44, a = 60, f = 32906
publish, tp = 14755, ts = 44, a = 73, f = 2646
publish, tp = 14756, ts = 44, a = 13, f = 29237
publish, tp = 14757, ts = 44, a = 45, f = 20026
publish, tp = 14758, ts = 44, a = 12, f = 47234
publish, tp = 14759, ts = 44, a = 44, f = 34654
publish, tp = 14760, ts = 44, a = 1, f = 25126
publish, tp = 14761, ts = 44, a = 91, f = 3652
publish, tp = 14762, ts = 44, a = 96, f = 4182
publish, tp = 14763, ts = 44, a = 45, f = 47209
publish, tp = 14764, ts = 44, a = 85, f = 925
publish, tp = 14765, ts = 44, a = 48, f = 45708
publish, tp = 14766, ts = 44, a = 26, f = 34546
publish, tp = 14767, ts = 44, a = 85, f = 14107
publish, tp = 14768, ts = 44, a = 42, f = 49508
publish, tp = 14769, ts = 44, a = 24, f = 42350
publish, tp = 14770, ts = 44, a = 12, f = 28112
publish, tp = 14771, ts = 44, a = 47, f = 28395
publish, tp = 14772, ts = 44, a = 82, f = 14286
publish, tp = 14773, ts = 44, a = 65, f = 14000
publish, tp = 14774, ts = 44, a = 86, f = 16862
approve, tp = 14775, ts = 44, m = 10, f = 37481
publish, tp = 14776, ts = 44, a = 41, f = 37481
publish, tp = 14777, ts = 44, a = 56, f = 42598
publish, tp = 14778, ts = 44, a = 1, f = 40883
publish, tp = 14779, ts = 44, a = 82, f = 6236
publish, tp = 14780, ts = 44, a = 7, f = 27703
approve, tp = 14781, ts = 44, m = 10, f = 16971
publish, tp = 14782, ts = 44, a = 73, f = 16971
publish, tp = 14783, ts = 44, a = 35, f = 1729
publish, tp = 14784, ts = 44, a = 85, f = 24443
publish, tp = 14785, ts = 44, a = 22, f = 42159
publish, tp = 14786, ts = 44, a = 24, f = 46059
approve, tp = 14787, ts = 44, m = 10, f = 21318
publish, tp = 14788, ts = 44, a = 75, f = 21318
publish, tp = 14789, ts = 44, a = 87, f = 25295
publish, tp = 14790, ts = 44, a = 7, f = 40950
publish, tp = 14791, ts = 44, a = 41, f = 2462
publish, tp = 14792, ts = 44, a = 34, f = 39153
publish, tp = 14793, ts = 44, a = 48, f = 12744
publish, tp = 14794, ts = 44, a = 91, f = 22181
publish, tp = 14795, ts = 44, a = 24, f = 22662
publish, tp = 14796, ts = 44, a = 82, f = 20317
publish, tp = 14797, ts = 44, a = 7, f = 40498
publish, tp = 14798, ts = 44, a = 24, f = 31752
publish, tp = 14799, ts = 44, a = 79, f = 6550
approve, tp = 14800, ts = 44, m = 10, f = 11805
publish, tp = 14801, ts = 44, a = 44, f = 11805
approve, tp = 14802, ts = 44, m = 0, f = 36502
publish, tp = 14803, ts = 44, a = 24, f = 36502
publish, tp = 14804, ts = 44, a = 12, f = 27325
publish, tp = 14805, ts = 44, a = 12, f = 35145
publish, tp = 14806, ts = 44, a = 87, f = 30756
publish, tp = 14807, ts = 44, a = 26, f = 23522
approve, tp = 14808, ts = 44, m = 7, f = 43611
publish, tp = 14809, ts = 44, a = 41, f = 43611
approve, tp = 14810, ts = 44, m = 0, f = 6908
publish, tp = 14811, ts = 44, a = 45, f = 6908
publish, tp = 14812, ts = 44, a = 65, f = 3499
publish, tp = 14813, ts = 44, a = 76, f = 475
publish, tp = 14814, ts = 44, a = 46, f = 12938
publish, tp = 14815, ts = 44, a = 65, f = 25764
publish, tp = 14816, ts = 44, a = 41, f = 11296
publish, tp = 14817, ts = 44, a = 22, f = 26550
publish, tp = 14818, ts = 44, a = 47, f = 34669
publish, tp = 14819, ts = 44, a = 91, f = 13654
approve, tp = 14820, ts = 44, m = 0, f = 13508
publish, tp = 14821, ts = 44, a = 45, f = 13508
publish, tp = 14822, ts = 44, a = 35, f = 41648
publish, tp = 14823, ts = 44, a = 26, f = 35403
publish, tp = 14824, ts = 44, a = 41, f = 8966
publish, tp = 14825, ts = 44, a = 48, f = 20163
publish, tp = 14826, ts = 44, a = 91, f = 30263
publish, tp = 14827, ts = 44, a = 48, f = 34574
publish, tp = 14828, ts = 44, a = 17, f = 10400
publish, tp = 14829, ts = 44, a = 96, f = 49608
publish, tp = 14830, ts = 44, a = 79, f = 18385
publish, tp = 14831, ts = 44, a = 60, f = 16283
publish, tp = 14832, ts = 44, a = 45, f = 27658
publish, tp = 14833, ts = 44, a = 22, f = 10771
publish, tp = 14834, ts = 44, a = 75, f = 23094
publish, tp = 14835, ts = 44, a = 76, f = 4793
approve, tp = 14836, ts = 44, m = 10, f = 35985
publish, tp = 14837, ts = 44, a = 13, f = 35985
publish, tp = 14838, ts = 44, a = 87, f = 12719
publish, tp = 14839, ts = 44, a = 75, f = 5925
publish, tp = 14840, ts = 44, a = 82, f = 9402
publish, tp = 14841, ts = 44, a = 76, f = 33871
publish, tp = 14842, ts = 44, a = 47, f = 40270
publish, tp = 14843, ts = 44, a = 13, f = 35940
publish, tp = 14844, ts = 44, a = 35, f = 39719
publish, tp = 14845, ts = 44, a = 65, f = 23833
publish, tp = 14846, ts = 44, a = 45, f = 9225
publish, tp = 14847, ts = 44, a = 35, f = 6875
publish, tp = 14848, ts = 44, a = 45, f = 13511
publish, tp = 14849, ts = 44, a = 60, f = 40201
publish, tp = 14850, ts = 44, a = 75, f = 29997
publish, tp = 14851, ts = 44, a = 76, f = 8445
publish, tp = 14852, ts = 44, a = 73, f = 23549
publish, tp = 14853, ts = 44, a = 77, f = 31292
publish, tp = 14854, ts = 44, a = 70, f = 40207
publish, tp = 14855, ts = 44, a = 17, f = 1539
publish, tp = 14856, ts = 44, a = 56, f = 24353
publish, tp = 14857, ts = 44, a = 1, f = 24909
publish, tp = 14858, ts = 44, a = 15, f = 9680
publish, tp = 14859, ts = 44, a = 17, f = 28245
approve, tp = 14860, ts = 44, m = 0, f = 5843
publish, tp = 14861, ts = 44, a = 0, f = 5843
publish, tp = 14862, ts = 44, a = 73, f = 35085
publish, tp = 14863, ts = 44, a = 42, f = 43166
publish, tp = 14864, ts = 44, a = 96, f = 45342
publish, tp = 14865, ts = 44, a = 56, f = 16796
approve, tp = 14866, ts = 44, m = 0, f = 28083
publish, tp = 14867, ts = 44, a = 13, f = 28083
publish, tp = 14868, ts = 44, a = 0, f = 14811
publish, tp = 14869, ts = 44, a = 34, f = 44230
publish, tp = 14870, ts = 44, a = 60, f = 41902
approve, tp = 14871, ts = 44, m = 0, f = 40084
publish, tp = 14872, ts = 44, a = 24, f = 40084
publish, tp = 14873, ts = 44, a = 35, f = 2308
publish, tp = 14874, ts = 44, a = 15, f = 34118
publish, tp = 14875, ts = 44, a = 91, f = 46427
publish, tp = 14876, ts = 44, a = 22, f = 25260
publish, tp = 14877, ts = 44, a = 77, f = 18070
publish, tp = 14878, ts = 44, a = 7, f = 18999
publish, tp = 14879, ts = 44, a = 17, f = 5448
publish, tp = 14880, ts = 44, a = 26, f = 4089
publish, tp = 14881, ts = 44, a = 75, f = 37783
publish, tp = 14882, ts = 44, a = 41, f = 2520
publish, tp = 14883, ts = 44, a = 1, f = 31446
publish, tp = 14884, ts = 44, a = 70, f = 32212
publish, tp = 14885, ts = 44, a = 15, f = 37510
publish, tp = 14886, ts = 44, a = 73, f = 43554
publish, tp = 14887, ts = 44, a = 57, f = 46591
publish, tp = 14888, ts = 44, a = 82, f = 20091
approve, tp = 14889, ts = 44, m = 0, f = 14796
publish, tp = 14890, ts = 44, a = 56, f = 14796
publish, tp = 14891, ts = 44, a = 91, f = 31565
publish, tp = 14892, ts = 44, a = 46, f = 43904
publish, tp = 14893, ts = 44, a = 42, f = 23018
approve, tp = 14894, ts = 44, m = 10, f = 26848
publish, tp = 14895, ts = 44, a = 24, f = 26848
publish, tp = 14896, ts = 44, a = 93, f = 29054
publish, tp = 14897, ts = 44, a = 75, f = 36704
publish, tp = 14898, ts = 44, a = 42, f = 7566
publish, tp = 14899, ts = 44, a = 35, f = 29584
publish, tp = 14900, ts = 44, a = 13, f = 404
publish, tp = 14901, ts = 44, a = 71, f = 13846
publish, tp = 14902, ts = 44, a = 75, f = 39187
publish, tp = 14903, ts = 44, a = 73, f = 31419
publish, tp = 14904, ts = 44, a = 86, f = 44043
publish, tp = 14905, ts = 44, a = 69, f = 27580
publish, tp = 14906, ts = 44, a = 96, f = 21922
publish, tp = 14907, ts = 44, a = 24, f = 29771
publish, tp = 14908, ts = 44, a = 65, f = 30512
publish, tp = 14909, ts = 44, a = 41, f = 16231
publish, tp = 14910, ts = 44, a = 85, f = 3873
publish, tp = 14911, ts = 44, a = 60, f = 41256
publish, tp = 14912, ts = 44, a = 0, f = 34959
publish, tp = 14913, ts = 44, a = 69, f = 26915
publish, tp = 14914, ts = 44, a = 85, f = 49440
publish, tp = 14915, ts = 44, a = 79, f = 26187
publish, tp = 14916, ts = 44, a = 34, f = 33850
publish, tp = 14917, ts = 44, a = 75, f = 11419
publish, tp = 14918, ts = 44, a = 0, f = 31749
publish, tp = 14919, ts = 44, a = 44, f = 20625
approve, tp = 14920, ts = 44, m = 10, f = 23069
publish, tp = 14921, ts = 44, a = 55, f = 23069
publish, tp = 14922, ts = 44, a = 24, f = 1013
approve, tp = 14923, ts = 44, m = 0, f = 25081
publish, tp = 14924, ts = 44, a = 12, f = 25081
publish, tp = 14925, ts = 44, a = 86, f = 28372
publish, tp = 14926, ts = 44, a = 16, f = 9018
publish, tp = 14927, ts = 44, a = 82, f = 1727
publish, tp = 14928, ts = 44, a = 7, f = 14104
publish, tp = 14929, ts = 44, a = 82, f = 35228
approve, tp = 14930, ts = 44, m = 4, f = 47734
publish, tp = 14931, ts = 44, a = 7, f = 47734
publish, tp = 14932, ts = 44, a = 26, f = 25043
publish, tp = 14933, ts = 44, a = 75, f = 10724
publish, tp = 14934, ts = 44, a = 60, f = 19677
publish, tp = 14935, ts = 44, a = 7, f = 47519
publish, tp = 14936, ts = 44, a = 46, f = 42954
publish, tp = 14937, ts = 44, a = 30, f = 26169
publish, tp = 14938, ts = 44, a = 73, f = 27017
publish, tp = 14939, ts = 44, a = 15, f = 12883
publish, tp = 14940, ts = 44, a = 44, f = 5383
approve, tp = 14941, ts = 44, m = 10, f = 19444
publish, tp = 14942, ts = 44, a = 47, f = 19444
publish, tp = 14943, ts = 44, a = 75, f = 17839
publish, tp = 14944, ts = 44, a = 1, f = 42551
publish, tp = 14945, ts = 44, a = 65, f = 49287
publish, tp = 14946, ts = 44, a = 16, f = 23854
publish, tp = 14947, ts = 44, a = 86, f = 34353
publish, tp = 14948, ts = 44, a = 55, f = 14780
publish, tp = 14949, ts = 44, a = 71, f = 41808
publish, tp = 14950, ts = 44, a = 22, f = 39248
publish, tp = 14951, ts = 44, a = 35, f = 32644
publish, tp = 14952, ts = 44, a = 12, f = 35897
approve, tp = 14953, ts = 44, m = 10, f = 1466
publish, tp = 14954, ts = 44, a = 1, f = 1466
publish, tp = 14955, ts = 44, a = 34, f = 29082
publish, tp = 14956, ts = 44, a = 93, f = 22338
publish, tp = 14957, ts = 44, a = 85, f = 5459
publish, tp = 14958, ts = 44, a = 30, f = 8381
publish, tp = 14959, ts = 44, a = 34, f = 1561
publish, tp = 14960, ts = 44, a = 47, f = 49364
publish, tp = 14961, ts = 44, a = 26, f = 10485
publish, tp = 14962, ts = 44, a = 96, f = 13233
publish, tp = 14963, ts = 44, a = 47, f = 16359
publish, tp = 14964, ts = 44, a = 44, f = 43393
publish, tp = 14965, ts = 44, a = 47, f = 39729
publish, tp = 14966, ts = 44, a = 47, f = 6346
publish, tp = 14967, ts = 44, a = 35, f = 3236
publish, tp = 14968, ts = 44, a = 65, f = 44167
publish, tp = 14969, ts = 44, a = 93, f = 34548
publish, tp = 14970, ts = 44, a = 60, f = 14076
publish, tp = 14971, ts = 44, a = 1, f = 7936
publish, tp = 14972, ts = 44, a = 7, f = 12721
publish, tp = 14973, ts = 44, a = 96, f = 27396
publish, tp = 14974, ts = 44, a = 86, f = 43104
publish, tp = 14975, ts = 44, a = 91, f = 46688
publish, tp = 14976, ts = 44, a = 65, f = 49613
publish, tp = 14977, ts = 44, a = 1, f = 23362
publish, tp = 14978, ts = 44, a = 41, f = 32095
approve, tp = 14979, ts = 44, m = 2, f = 33104
publish, tp = 14980, ts = 44, a = 15, f = 33104
publish, tp = 14981, ts = 44, a = 96, f = 39852
publish, tp = 14982, ts = 44, a = 46, f = 28195
publish, tp = 14983, ts = 44, a = 1, f = 14388
publish, tp = 14984, ts = 44, a = 70, f = 44923
publish, tp = 14985, ts = 44, a = 60, f = 35067
publish, tp = 14986, ts = 44, a = 42, f = 25153
publish, tp = 14987, ts = 44, a = 46, f = 41761
publish, tp = 14988, ts = 44, a = 21, f = 10791
publish, tp = 14989, ts = 44, a = 24, f = 35688
publish, tp = 14990, ts = 44, a = 56, f = 432
publish, tp = 14991, ts = 44, a = 16, f = 25046
publish, tp = 14992, ts = 44, a = 15, f = 43506
publish, tp = 14993, ts = 44, a = 47, f = 39906
publish, tp = 14994, ts = 44, a = 15, f = 16673
publish, tp = 14995, ts = 44, a = 93, f = 19147
publish, tp = 14996, ts = 44, a = 75, f = 37793
approve, tp = 14997, ts = 44, m = 10, f = 10603
publish, tp = 14998, ts = 44, a = 77, f = 10603
publish, tp = 14999, ts = 44, a = 77, f = 29955
publish, tp = 15000, ts = 44, a = 77, f = 5482
approve, tp = 15001, ts = 44, m = 10, f = 7048
publish, tp = 15002, ts = 44, a = 65, f = 7048
publish, tp = 15003, ts = 44, a = 44, f = 14981
publish, tp = 15004, ts = 44, a = 34, f = 25037
publish, tp = 15005, ts = 44, a = 26, f = 9157
approve, tp = 15006, ts = 44, m = 3, f = 49076
publish, tp = 15007, ts = 44, a = 22, f = 49076
publish, tp = 15008, ts = 44, a = 47, f = 49731
publish, tp = 15009, ts = 44, a = 17, f = 29411
publish, tp = 15010, ts = 44, a = 77, f = 18592
publish, tp = 15011, ts = 44, a = 44, f = 47907
publish, tp = 15012, ts = 44, a = 65, f = 25569
publish, tp = 15013, ts = 44, a = 93, f = 2692
publish, tp = 15014, ts = 44, a = 60, f = 6703
publish, tp = 15015, ts = 44, a = 96, f = 1606
publish, tp = 15016, ts = 44, a = 87, f = 25835
publish, tp = 15017, ts = 44, a = 86, f = 20158
publish, tp = 15018, ts = 44, a = 87, f = 44544
publish, tp = 15019, ts = 44, a = 21, f = 13538
publish, tp = 15020, ts = 44, a = 42, f = 18982
publish, tp = 15021, ts = 44, a = 7, f = 48679
publish, tp = 15022, ts = 44, a = 79, f = 7316
publish, tp = 15023, ts = 44, a = 0, f = 23338
publish, tp = 15024, ts = 44, a = 13, f = 39890
publish, tp = 15025, ts = 44, a = 44, f = 30507
publish, tp = 15026, ts = 44, a = 45, f = 12790
publish, tp = 15027, ts = 44, a = 16, f = 11592
publish, tp = 15028, ts = 44, a = 91, f = 7548
publish, tp = 15029, ts = 44, a = 77, f = 9842
approve, tp = 15030, ts = 44, m = 0, f = 347
publish, tp = 15031, ts = 44, a = 42, f = 347
publish, tp = 15032, ts = 44, a = 12, f = 19529
publish, tp = 15033, ts = 44, a = 82, f = 13773
approve, tp = 15034, ts = 44, m = 0, f = 17159
publish, tp = 15035, ts = 44, a = 75, f = 17159
approve, tp = 15036, ts = 44, m = 10, f = 13321
publish, tp = 15037, ts = 44, a = 93, f = 13321
publish, tp = 15038, ts = 44, a = 69, f = 36542
publish, tp = 15039, ts = 44, a = 75, f = 5378
publish, tp = 15040, ts = 44, a = 56, f = 23319
publish, tp = 15041, ts = 44, a = 47, f = 29097
publish, tp = 15042, ts = 44, a = 73, f = 25214
publish, tp = 15043, ts = 44, a = 22, f = 2569
publish, tp = 15044, ts = 44, a = 87, f = 24217
publish, tp = 15045, ts = 44, a = 56, f = 45113
approve, tp = 15046, ts = 44, m = 10, f = 18352
publish, tp = 15047, ts = 44, a = 70, f = 18352
publish, tp = 15048, ts = 44, a = 42, f = 35206
publish, tp = 15049, ts = 44, a = 60, f = 39044
publish, tp = 15050, ts = 44, a = 87, f = 12614
publish, tp = 15051, ts = 44, a = 55, f = 1478
publish, tp = 15052, ts = 44, a = 35, f = 37328
publish, tp = 15053, ts = 44, a = 24, f = 34608
publish, tp = 15054, ts = 44, a = 57, f = 23067
publish, tp = 15055, ts = 44, a = 65, f = 38840
publish, tp = 15056, ts = 44, a = 1, f = 41843
publish, tp = 15057, ts = 44, a = 86, f = 34012
publish, tp = 15058, ts = 44, a = 47, f = 36625
publish, tp = 15059, ts = 44, a = 30, f = 34088
publish, tp = 15060, ts = 44, a = 76, f = 26185
publish, tp = 15061, ts = 44, a = 76, f = 16063
approve, tp = 15062, ts = 44, m = 10, f = 6083
publish, tp = 15063, ts = 44, a = 87, f = 6083
publish, tp = 15064, ts = 44, a = 73, f = 13884
publish, tp = 15065, ts = 44, a = 87, f = 39855
publish, tp = 15066, ts = 44, a = 16, f = 4040
publish, tp = 15067, ts = 44, a = 44, f = 48075
approve, tp = 15068, ts = 44, m = 1, f = 4428
publish, tp = 15069, ts = 44, a = 69, f = 4428
publish, tp = 15070, ts = 44, a = 69, f = 15062
publish, tp = 15071, ts = 44, a = 87, f = 8403
publish, tp = 15072, ts = 44, a = 16, f = 27228
